lon,lat,E,N,chainage1,chainage2,deltaE,deltaN,heading1,heading_medfilt,heading_movmean,piecenum,rad_heading_movmean,rad_delta_heading
113.0077,37.9927,-15493.72,19409.27,231,26812.99,-1.97,2.26,318.88,318.8936,318.8936,61,5.56574297,5.1e-07
113.00768,37.99272,-15495.7,19411.53,234,26815.99,-1.97,2.26,318.8936,318.8936,318.8936,61,5.56574348,5.8e-07
113.00766,37.99274,-15497.67,19413.79,237,26818.99,-1.97,2.26,318.9072,318.8936,318.8936,61,5.56574406,3.7e-07
113.00764,37.99276,-15499.64,19416.06,240,26821.99,-1.97,2.26,318.8936,318.8937,318.8937,61,5.56574443,2.9e-07
113.00762,37.99278,-15501.61,19418.32,243,26824.99,-1.97,2.26,318.8937,318.8937,318.8937,61,5.56574472,3e-07
113.00759,37.9928,-15503.59,19420.58,246,26827.99,-1.96,2.26,319.0091,318.8937,318.8937,61,5.56574502,2.1e-07
113.00757,37.99282,-15505.55,19422.84,249,26830.99,-1.97,2.26,318.8937,318.8937,318.8937,61,5.56574523,1.5e-07
113.00755,37.99284,-15507.52,19425.1,252,26833.99,-1.97,2.26,318.8937,318.8937,318.8937,61,5.56574538,2.9e-07
113.00753,37.99286,-15509.5,19427.36,255,26836.99,-1.97,2.26,318.8937,318.8937,318.8937,61,5.56574567,3.7e-07
113.00751,37.99288,-15511.47,19429.62,258,26839.99,-1.97,2.26,318.8802,318.8937,318.8938,61,5.56574604,4.4e-07
113.00748,37.9929,-15513.44,19431.88,261,26842.99,-1.97,2.26,318.8938,318.8938,318.8938,61,5.56574648,5.1e-07
113.00746,37.99292,-15515.42,19434.14,264,26845.99,-1.96,2.26,319.0228,318.8938,318.8938,61,5.56574699,4.4e-07
113.00744,37.99295,-15517.38,19436.4,267,26848.99,-1.97,2.26,318.8938,318.8938,318.8938,61,5.56574743,2.9e-07
113.00742,37.99297,-15519.35,19438.67,270,26851.99,-1.97,2.26,318.8938,318.8939,318.8939,61,5.56574772,2.2e-07
113.0074,37.99299,-15521.33,19440.93,273,26854.99,-1.97,2.26,318.8939,318.8939,318.8939,61,5.56574794,2.2e-07
113.00738,37.99301,-15523.3,19443.19,276,26857.99,-1.97,2.26,318.8939,318.8939,318.8939,61,5.56574816,3.7e-07
113.00735,37.99303,-15525.27,19445.45,279,26860.99,-1.97,2.26,318.8939,318.8939,318.8939,61,5.56574853,3.6e-07
113.00733,37.99305,-15527.24,19447.71,282,26863.99,-1.97,2.26,318.8803,318.8939,318.8939,61,5.56574889,4.4e-07
113.00731,37.99307,-15529.22,19449.97,285,26866.99,-1.96,2.26,319.0365,318.894,318.8939,61,5.56574933,3.7e-07
113.00729,37.99309,-15531.18,19452.23,288,26869.99,-1.97,2.26,318.894,318.894,318.894,61,5.5657497,4.3e-07
113.00727,37.99311,-15533.15,19454.49,291,26872.99,-1.97,2.26,318.894,318.894,318.894,61,5.56575013,3e-07
113.00724,37.99313,-15535.13,19456.75,294,26875.99,-1.97,2.26,318.8804,318.894,318.894,61,5.56575043,4.4e-07
113.00722,37.99315,-15537.1,19459.01,297,26878.99,-1.97,2.26,318.894,318.894,318.894,61,5.56575087,4.3e-07
113.0072,37.99317,-15539.07,19461.28,300,26881.99,-1.97,2.26,318.8941,318.8941,318.8941,61,5.5657513,5.2e-07
113.00718,37.99319,-15541.05,19463.54,303,26884.99,-1.96,2.26,319.023,318.8941,318.8941,61,5.56575182,3.6e-07
113.00716,37.99322,-15543.01,19465.8,306,26887.99,-1.97,2.26,318.8941,318.8941,318.8941,61,5.56575218,2.9e-07
113.00713,37.99324,-15544.98,19468.06,309,26890.99,-1.97,2.26,318.8941,318.8941,318.8941,61,5.56575247,2.2e-07
113.00711,37.99326,-15546.96,19470.32,312,26893.99,-1.97,2.26,318.8941,318.8941,318.8941,61,5.56575269,2.2e-07
113.00709,37.99328,-15548.93,19472.58,315,26896.99,-1.97,2.26,318.8942,318.8941,318.8942,62,5.56575291,3.7e-07
113.00707,37.9933,-15550.9,19474.84,318,26899.99,-1.97,2.26,318.8942,318.8942,318.8942,62,5.56575328,4.4e-07
113.00705,37.99332,-15552.87,19477.1,321,26902.99,-1.97,2.26,318.8806,318.8942,318.8942,62,5.56575372,5.1e-07
113.00702,37.99334,-15554.85,19479.36,324,26905.99,-1.96,2.26,319.0232,318.8942,318.8942,62,5.56575423,4.4e-07
113.007,37.99336,-15556.81,19481.62,327,26908.98,-1.97,2.26,318.8942,318.8943,318.8943,62,5.56575467,4.4e-07
113.00698,37.99338,-15558.78,19483.89,330,26911.99,-1.97,2.26,318.8943,318.8943,318.8943,62,5.56575511,2.2e-07
113.00696,37.9934,-15560.76,19486.15,333,26914.99,-1.97,2.26,318.8943,318.8943,318.8943,62,5.56575533,2.2e-07
113.00694,37.99342,-15562.73,19488.41,336,26917.99,-1.97,2.26,318.8943,318.8943,318.8943,62,5.56575555,3.6e-07
113.00692,37.99344,-15564.7,19490.67,339,26920.99,-1.97,2.26,318.8943,318.8943,318.8943,62,5.56575591,4.4e-07
113.00689,37.99346,-15566.68,19492.93,342,26923.99,-1.96,2.26,319.0233,318.8943,318.8943,62,5.56575635,3.7e-07
113.00687,37.99348,-15568.64,19495.19,345,26926.98,-1.97,2.26,318.8808,318.8944,318.8944,62,5.56575672,4.3e-07
113.00685,37.99351,-15570.61,19497.45,348,26929.98,-1.97,2.26,318.8944,318.8944,318.8944,62,5.56575715,4.4e-07
113.00683,37.99353,-15572.59,19499.71,351,26932.99,-1.97,2.26,318.8944,318.8944,318.8944,62,5.56575759,3.7e-07
113.00681,37.99355,-15574.56,19501.97,354,26935.99,-1.97,2.26,318.8944,318.8944,318.8944,62,5.56575796,3.6e-07
113.00678,37.99357,-15576.53,19504.23,357,26938.99,-1.97,2.26,318.8945,318.8945,318.8945,62,5.56575832,4.4e-07
113.00676,37.99359,-15578.5,19506.5,360,26941.99,-1.96,2.26,319.0234,318.8945,318.8945,62,5.56575876,3.7e-07
113.00674,37.99361,-15580.47,19508.76,363,26944.98,-1.97,2.26,318.8945,318.8945,318.8945,62,5.56575913,3.6e-07
113.00672,37.99363,-15582.44,19511.02,366,26947.98,-1.97,2.26,318.8945,318.8945,318.8945,62,5.56575949,3e-07
113.0067,37.99365,-15584.41,19513.28,369,26950.98,-1.97,2.26,318.8945,318.8945,318.8945,62,5.56575979,2.2e-07
113.00667,37.99367,-15586.39,19515.54,372,26953.99,-1.97,2.26,318.8946,318.8946,318.8946,62,5.56576001,2.9e-07
113.00665,37.99369,-15588.36,19517.8,375,26956.99,-1.97,2.26,318.8946,318.8946,318.8946,62,5.5657603,4.4e-07
113.00663,37.99371,-15590.33,19520.06,378,26959.99,-1.96,2.26,319.0236,318.8946,318.8946,62,5.56576074,3.6e-07
113.00661,37.99373,-15592.3,19522.32,381,26962.98,-1.97,2.26,318.8946,318.8946,318.8946,62,5.5657611,3.7e-07
113.00659,37.99375,-15594.27,19524.59,384,26965.98,-1.97,2.26,318.8811,318.8947,318.8946,62,5.56576147,4.4e-07
113.00657,37.99378,-15596.24,19526.85,387,26968.98,-1.97,2.26,318.8947,318.8947,318.8947,62,5.56576191,3.6e-07
113.00654,37.9938,-15598.22,19529.11,390,26971.98,-1.97,2.26,318.8947,318.8947,318.8947,62,5.56576227,3.7e-07
113.00652,37.99382,-15600.19,19531.37,393,26974.98,-1.97,2.26,318.8947,318.8947,318.8947,62,5.56576264,3.6e-07
113.0065,37.99384,-15602.16,19533.63,396,26977.99,-1.97,2.26,318.8947,318.8947,318.8947,62,5.565763,3.7e-07
113.00648,37.99386,-15604.13,19535.89,399,26980.99,-1.96,2.26,319.0237,318.8948,318.8948,62,5.56576337,2.9e-07
113.00646,37.99388,-15606.1,19538.15,402,26983.98,-1.97,2.26,318.8948,318.8948,318.8948,62,5.56576366,3.7e-07
113.00643,37.9939,-15608.07,19540.41,405,26986.98,-1.97,2.26,318.8948,318.8948,318.8948,62,5.56576403,2.9e-07
113.00641,37.99392,-15610.04,19542.67,408,26989.98,-1.97,2.26,318.8812,318.8948,318.8948,62,5.56576432,4.4e-07
113.00639,37.99394,-15612.02,19544.93,411,26992.98,-1.97,2.26,318.8948,318.8948,318.8948,62,5.56576476,4.4e-07
113.00637,37.99396,-15613.99,19547.19,414,26995.98,-1.97,2.26,318.8949,318.8949,318.8949,62,5.5657652,5.1e-07
113.00635,37.99398,-15615.96,19549.46,417,26998.98,-1.96,2.26,319.0238,318.8949,318.8949,62,5.56576571,3.7e-07
113.00632,37.994,-15617.93,19551.72,420,27001.98,-1.97,2.26,318.8949,318.8949,318.8949,62,5.56576608,2.9e-07
113.0063,37.99402,-15619.9,19553.98,423,27004.98,-1.97,2.26,318.8949,318.8949,318.8949,62,5.56576637,2.2e-07
113.00628,37.99404,-15621.87,19556.24,426,27007.98,-1.97,2.26,318.8949,318.8949,318.8949,62,5.56576659,2.2e-07
113.00626,37.99407,-15623.85,19558.5,429,27010.98,-1.97,2.26,318.895,318.8949,318.8949,62,5.56576681,3.6e-07
113.00624,37.99409,-15625.82,19560.76,432,27013.98,-1.97,2.26,318.895,318.895,318.895,62,5.56576717,3.7e-07
113.00622,37.99411,-15627.79,19563.02,435,27016.98,-1.97,2.26,318.8814,318.895,318.895,62,5.56576754,5.8e-07
113.00619,37.99413,-15629.76,19565.28,438,27019.98,-1.96,2.26,319.024,318.895,318.895,62,5.56576812,5.2e-07
113.00617,37.99415,-15631.73,19567.54,441,27022.98,-1.97,2.26,318.895,318.895,318.8951,62,5.56576864,5.1e-07
113.00615,37.99417,-15633.7,19569.8,444,27025.98,-1.97,2.26,318.9086,318.8951,318.8951,62,5.56576915,2.9e-07
113.00613,37.99419,-15635.67,19572.07,447,27028.98,-1.97,2.26,318.8815,318.8951,318.8951,62,5.56576944,4.4e-07
113.00611,37.99421,-15637.65,19574.33,450,27031.98,-1.97,2.26,318.8951,318.8951,318.8951,62,5.56576988,2.9e-07
113.00608,37.99423,-15639.62,19576.59,453,27034.98,-1.97,2.26,318.8951,318.8951,318.8951,62,5.56577017,3.7e-07
113.00606,37.99425,-15641.59,19578.85,456,27037.98,-1.96,2.26,319.0241,318.8952,318.8952,62,5.56577054,2.2e-07
113.00604,37.99427,-15643.56,19581.11,459,27040.98,-1.97,2.26,318.8952,318.8952,318.8952,62,5.56577076,2.9e-07
113.00602,37.99429,-15645.53,19583.37,462,27043.98,-1.97,2.26,318.8952,318.8952,318.8952,62,5.56577105,2.2e-07
113.006,37.99431,-15647.5,19585.63,465,27046.98,-1.97,2.26,318.8952,318.8952,318.8952,62,5.56577127,2.9e-07
113.00597,37.99434,-15649.47,19587.89,468,27049.98,-1.97,2.26,318.8952,318.8952,318.8952,62,5.56577156,3.7e-07
113.00595,37.99436,-15651.45,19590.16,471,27052.98,-1.97,2.26,318.8817,318.8952,318.8952,62,5.56577193,5.1e-07
113.00593,37.99438,-15653.42,19592.42,474,27055.98,-1.97,2.26,318.8953,318.8953,318.8953,62,5.56577244,5.1e-07
113.00591,37.9944,-15655.39,19594.68,477,27058.98,-1.96,2.26,319.0243,318.8953,318.8953,62,5.56577295,4.4e-07
113.00589,37.99442,-15657.36,19596.94,480,27061.98,-1.97,2.26,318.8953,318.8953,318.8953,62,5.56577339,3.6e-07
113.00587,37.99444,-15659.33,19599.2,483,27064.98,-1.97,2.26,318.8953,318.8954,318.8953,62,5.56577375,3e-07
113.00584,37.99446,-15661.3,19601.46,486,27067.98,-1.97,2.26,318.8954,318.8954,318.8954,62,5.56577405,3.6e-07
113.00582,37.99448,-15663.28,19603.72,489,27070.98,-1.97,2.26,318.8954,318.8954,318.8954,62,5.56577441,3.7e-07
113.0058,37.9945,-15665.25,19605.98,492,27073.98,-1.97,2.26,318.8954,318.8954,318.8954,62,5.56577478,4.4e-07
113.00578,37.99452,-15667.22,19608.24,495,27076.98,-1.96,2.26,319.0244,318.8954,318.8954,62,5.56577522,2.9e-07
113.00576,37.99454,-15669.19,19610.5,498,27079.98,-1.97,2.26,318.8954,318.8955,318.8954,62,5.56577551,2.9e-07
113.00573,37.99456,-15671.16,19612.77,501,27082.98,-1.97,2.26,318.8955,318.8955,318.8955,62,5.5657758,2.2e-07
113.00571,37.99458,-15673.13,19615.03,504,27085.98,-1.97,2.26,318.8955,318.8955,318.8955,62,5.56577602,2.9e-07
113.00569,37.99461,-15675.1,19617.29,507,27088.98,-1.97,2.26,318.8955,318.8955,318.8955,62,5.56577631,3.7e-07
113.00567,37.99463,-15677.08,19619.55,510,27091.98,-1.97,2.26,318.8819,318.8955,318.8955,62,5.56577668,4.4e-07
113.00565,37.99465,-15679.05,19621.81,513,27094.98,-1.97,2.26,318.8955,318.8955,318.8955,62,5.56577712,4.4e-07
113.00562,37.99467,-15681.02,19624.07,516,27097.98,-1.96,2.26,319.0245,318.8956,318.8956,62,5.56577756,3.6e-07
113.0056,37.99469,-15682.99,19626.33,519,27100.98,-1.97,2.26,318.8956,318.8956,318.8956,62,5.56577792,2.2e-07
113.00558,37.99471,-15684.96,19628.59,522,27103.98,-1.97,2.26,318.8956,318.8956,318.8956,62,5.56577814,2.2e-07
113.00556,37.99473,-15686.93,19630.85,525,27106.98,-1.97,2.26,318.882,318.8956,318.8956,62,5.56577836,4.4e-07
113.00554,37.99475,-15688.91,19633.11,528,27109.98,-1.97,2.26,318.8956,318.8956,318.8956,62,5.5657788,4.4e-07
113.00551,37.99477,-15690.88,19635.38,531,27112.98,-1.96,2.26,319.0382,318.8956,318.8957,62,5.56577924,4.4e-07
113.00549,37.99479,-15692.84,19637.64,534,27115.97,-1.97,2.26,318.8821,318.8957,318.8957,62,5.56577968,5.1e-07
113.00547,37.99481,-15694.81,19639.9,537,27118.97,-1.97,2.26,318.8957,318.8957,318.8957,62,5.56578019,4.4e-07
113.00545,37.99483,-15696.79,19642.16,540,27121.97,-1.97,2.26,318.8957,318.8957,318.8957,62,5.56578063,2.9e-07
113.00543,37.99485,-15698.76,19644.42,543,27124.98,-1.97,2.26,318.8958,318.8958,318.8958,62,5.56578092,3.7e-07
113.00541,37.99487,-15700.73,19646.68,546,27127.98,-1.97,2.26,318.8958,318.8958,318.8958,62,5.56578129,3.6e-07
113.00538,37.9949,-15702.71,19648.94,549,27130.98,-1.97,2.26,318.8958,318.8958,318.8958,62,5.56578165,3.7e-07
113.00536,37.99492,-15704.68,19651.2,552,27133.98,-1.96,2.26,319.0248,318.8958,318.8958,62,5.56578202,2.9e-07
113.00534,37.99494,-15706.64,19653.46,555,27136.97,-1.97,2.26,318.8958,318.8958,318.8958,62,5.56578231,3.7e-07
113.00532,37.99496,-15708.62,19655.73,558,27139.97,-1.97,2.26,318.8959,318.8959,318.8959,62,5.56578268,2.2e-07
113.0053,37.99498,-15710.59,19657.99,561,27142.97,-1.97,2.26,318.8823,318.8959,318.8959,62,5.5657829,2.9e-07
113.00527,37.995,-15712.56,19660.25,564,27145.97,-1.97,2.26,318.8959,318.8959,318.8959,62,5.56578319,4.4e-07
113.00525,37.99502,-15714.53,19662.51,567,27148.98,-1.97,2.26,318.8959,318.8959,318.8959,62,5.56578363,5.1e-07
113.00523,37.99504,-15716.51,19664.77,570,27151.98,-1.96,2.26,319.0385,318.8959,318.8959,62,5.56578414,3.7e-07
113.00521,37.99506,-15718.47,19667.03,573,27154.97,-1.97,2.26,318.8824,318.896,318.896,62,5.56578451,4.3e-07
113.00519,37.99508,-15720.44,19669.29,576,27157.97,-1.97,2.26,318.896,318.896,318.896,62,5.56578494,4.4e-07
113.00516,37.9951,-15722.42,19671.55,579,27160.97,-1.97,2.26,318.896,318.896,318.896,62,5.56578538,3e-07
113.00514,37.99512,-15724.39,19673.81,582,27163.97,-1.97,2.26,318.896,318.896,318.896,62,5.56578568,2.1e-07
113.00512,37.99514,-15726.36,19676.08,585,27166.97,-1.97,2.26,318.896,318.896,318.896,62,5.56578589,3.7e-07
113.0051,37.99517,-15728.33,19678.34,588,27169.98,-1.97,2.26,318.8961,318.8961,318.8961,62,5.56578626,4.4e-07
113.00508,37.99519,-15730.31,19680.6,591,27172.98,-1.96,2.26,319.025,318.8961,318.8961,62,5.5657867,3.6e-07
113.00506,37.99521,-15732.27,19682.86,594,27175.97,-1.97,2.26,318.8961,318.8961,318.8961,62,5.56578706,3.7e-07
113.00503,37.99523,-15734.24,19685.12,597,27178.97,-1.97,2.26,318.8825,318.8962,318.8961,62,5.56578743,3.7e-07
113.00501,37.99525,-15736.22,19687.38,600,27181.97,-1.97,2.26,318.8962,318.8962,318.8962,62,5.5657878,2.9e-07
113.00499,37.99527,-15738.19,19689.64,603,27184.97,-1.97,2.26,318.8962,318.8962,318.8962,62,5.56578809,3.6e-07
113.00497,37.99529,-15740.16,19691.9,606,27187.97,-1.97,2.26,318.8962,318.8962,318.8962,62,5.56578845,4.4e-07
113.00495,37.99531,-15742.14,19694.16,609,27190.97,-1.96,2.26,319.0387,318.8962,318.8962,62,5.56578889,3.7e-07
113.00492,37.99533,-15744.1,19696.43,612,27193.97,-1.97,2.26,318.8826,318.8963,318.8962,62,5.56578926,4.4e-07
113.0049,37.99535,-15746.07,19698.69,615,27196.97,-1.97,2.26,318.8963,318.8963,318.8963,62,5.5657897,4.4e-07
113.00488,37.99537,-15748.05,19700.95,618,27199.97,-1.97,2.26,318.8963,318.8963,318.8963,62,5.56579014,2.9e-07
113.00486,37.99539,-15750.02,19703.21,621,27202.97,-1.97,2.26,318.8963,318.8963,318.8963,62,5.56579043,2.2e-07
113.00484,37.99541,-15751.99,19705.47,624,27205.97,-1.97,2.26,318.8963,318.8963,318.8963,62,5.56579065,3.6e-07
113.00481,37.99544,-15753.96,19707.73,627,27208.97,-1.97,2.26,318.8963,318.8963,318.8963,62,5.56579101,4.4e-07
113.00479,37.99546,-15755.94,19709.99,630,27211.97,-1.96,2.26,319.0253,318.8963,318.8964,62,5.56579145,3.7e-07
113.00477,37.99548,-15757.9,19712.25,633,27214.97,-1.97,2.26,318.8964,318.8964,318.8964,62,5.56579182,3.6e-07
113.00475,37.9955,-15759.87,19714.51,636,27217.97,-1.97,2.26,318.8828,318.8964,318.8964,63,5.56579218,4.4e-07
113.00473,37.99552,-15761.85,19716.77,639,27220.97,-1.97,2.26,318.8964,318.8964,318.8964,63,5.56579262,3.7e-07
113.00471,37.99554,-15763.82,19719.04,642,27223.97,-1.97,2.26,318.8964,318.8964,318.8964,63,5.56579299,3.6e-07
113.00468,37.99556,-15765.79,19721.3,645,27226.97,-1.97,2.26,318.8965,318.8965,318.8965,63,5.56579335,4.4e-07
113.00466,37.99558,-15767.76,19723.56,648,27229.97,-1.97,2.26,318.8965,318.8965,318.8965,63,5.56579379,4.4e-07
113.00464,37.9956,-15769.74,19725.82,651,27232.97,-1.96,2.26,319.0255,318.8965,318.8965,63,5.56579423,3.7e-07
113.00462,37.99562,-15771.7,19728.08,654,27235.97,-1.97,2.26,318.8965,318.8965,318.8965,63,5.5657946,3.6e-07
113.0046,37.99564,-15773.67,19730.34,657,27238.97,-1.97,2.26,318.8965,318.8966,318.8966,63,5.56579496,3e-07
113.00457,37.99566,-15775.65,19732.6,660,27241.97,-1.97,2.26,318.8966,318.8966,318.8966,63,5.56579526,2.2e-07
113.00455,37.99568,-15777.62,19734.86,663,27244.97,-1.97,2.26,318.8966,318.8966,318.8966,63,5.56579548,2.9e-07
113.00453,37.9957,-15779.59,19737.13,666,27247.97,-1.97,2.26,318.8966,318.8966,318.8966,63,5.56579577,4.4e-07
113.00451,37.99573,-15781.56,19739.39,669,27250.97,-1.96,2.26,319.0256,318.8966,318.8966,63,5.56579621,3.6e-07
113.00449,37.99575,-15783.53,19741.65,672,27253.97,-1.97,2.26,318.8967,318.8967,318.8967,63,5.56579657,3.7e-07
113.00446,37.99577,-15785.5,19743.91,675,27256.97,-1.97,2.26,318.8831,318.8967,318.8967,63,5.56579694,4.4e-07
113.00444,37.99579,-15787.47,19746.17,678,27259.97,-1.97,2.26,318.8967,318.8967,318.8967,63,5.56579738,3.6e-07
113.00442,37.99581,-15789.45,19748.43,681,27262.97,-1.97,2.26,318.8967,318.8967,318.8967,63,5.56579774,3.7e-07
113.0044,37.99583,-15791.42,19750.69,684,27265.97,-1.97,2.26,318.8967,318.8967,318.8967,63,5.56579811,4.4e-07
113.00438,37.99585,-15793.39,19752.95,687,27268.97,-1.97,2.26,318.8968,318.8968,318.8968,63,5.56579855,4.4e-07
113.00436,37.99587,-15795.37,19755.21,690,27271.97,-1.96,2.26,319.0257,318.8968,318.8968,63,5.56579899,3.6e-07
113.00433,37.99589,-15797.33,19757.47,693,27274.97,-1.97,2.26,318.8968,318.8968,318.8968,63,5.56579935,3.7e-07
113.00431,37.99591,-15799.3,19759.74,696,27277.97,-1.97,2.26,318.8968,318.8968,318.8968,63,5.56579972,2.2e-07
113.00429,37.99593,-15801.28,19762,699,27280.97,-1.97,2.26,318.8968,318.8968,318.8968,63,5.56579994,2.2e-07
113.00427,37.99595,-15803.25,19764.26,702,27283.97,-1.97,2.26,318.8969,318.8969,318.8969,63,5.56580016,3.6e-07
113.00425,37.99597,-15805.22,19766.52,705,27286.97,-1.97,2.26,318.8969,318.8969,318.8969,63,5.56580052,4.4e-07
113.00422,37.996,-15807.19,19768.78,708,27289.97,-1.96,2.26,319.0259,318.8969,318.8969,63,5.56580096,3.7e-07
113.0042,37.99602,-15809.16,19771.04,711,27292.97,-1.97,2.26,318.8833,318.8969,318.8969,63,5.56580133,4.4e-07
113.00418,37.99604,-15811.13,19773.3,714,27295.97,-1.97,2.26,318.8969,318.897,318.897,63,5.56580177,4.3e-07
113.00416,37.99606,-15813.1,19775.56,717,27298.97,-1.97,2.26,318.897,318.897,318.897,63,5.5658022,3.7e-07
113.00414,37.99608,-15815.08,19777.82,720,27301.97,-1.97,2.26,318.897,318.897,318.897,63,5.56580257,3.7e-07
113.00411,37.9961,-15817.05,19780.09,723,27304.97,-1.97,2.26,318.897,318.897,318.897,63,5.56580294,3.6e-07
113.00409,37.99612,-15819.02,19782.35,726,27307.97,-1.96,2.26,319.0124,318.8971,318.897,63,5.5658033,2.9e-07
113.00407,37.99614,-15820.99,19784.61,729,27310.96,-1.97,2.26,318.8971,318.8971,318.8971,63,5.56580359,4.4e-07
113.00405,37.99616,-15822.96,19786.87,732,27313.96,-1.97,2.26,318.8971,318.8971,318.8971,63,5.56580403,4.4e-07
113.00403,37.99618,-15824.93,19789.13,735,27316.96,-1.97,2.26,318.9107,318.8971,318.8971,63,5.56580447,3.7e-07
113.004,37.9962,-15826.9,19791.39,738,27319.97,-1.97,2.26,318.8835,318.8971,318.8971,63,5.56580484,4.4e-07
113.00398,37.99622,-15828.88,19793.65,741,27322.97,-1.97,2.26,318.8971,318.8972,318.8972,63,5.56580528,5.1e-07
113.00396,37.99624,-15830.85,19795.91,744,27325.97,-1.96,2.26,319.0261,318.8972,318.8972,63,5.56580579,2.9e-07
113.00394,37.99627,-15832.81,19798.17,747,27328.96,-1.97,2.26,318.8972,318.8972,318.8972,63,5.56580608,1.5e-07
113.00392,37.99629,-15834.79,19800.44,750,27331.96,-1.97,2.26,318.8972,318.8972,318.8972,63,5.56580623,2.2e-07
113.0039,37.99631,-15836.76,19802.7,753,27334.96,-1.97,2.26,318.8972,318.8972,318.8972,63,5.56580645,2.2e-07
113.00387,37.99633,-15838.73,19804.96,756,27337.96,-1.97,2.26,318.8972,318.8972,318.8972,63,5.56580667,3.6e-07
113.00385,37.99635,-15840.7,19807.22,759,27340.96,-1.97,2.26,318.8973,318.8972,318.8973,63,5.56580703,3.7e-07
113.00383,37.99637,-15842.68,19809.48,762,27343.97,-1.97,2.26,318.8837,318.8973,318.8973,63,5.5658074,5.8e-07
113.00381,37.99639,-15844.65,19811.74,765,27346.97,-1.96,2.26,319.0263,318.8973,318.8973,63,5.56580798,5.1e-07
113.00379,37.99641,-15846.61,19814,768,27349.96,-1.97,2.26,318.8973,318.8973,318.8973,63,5.56580849,5.2e-07
113.00376,37.99643,-15848.59,19816.26,771,27352.96,-1.97,2.26,318.9109,318.8974,318.8974,63,5.56580901,2.9e-07
113.00374,37.99645,-15850.56,19818.52,774,27355.96,-1.97,2.26,318.8838,318.8974,318.8974,63,5.5658093,4.4e-07
113.00372,37.99647,-15852.53,19820.79,777,27358.96,-1.97,2.26,318.8974,318.8974,318.8974,63,5.56580974,2.9e-07
113.0037,37.99649,-15854.5,19823.05,780,27361.96,-1.97,2.26,318.8974,318.8974,318.8974,63,5.56581003,3.6e-07
113.00368,37.99651,-15856.48,19825.31,783,27364.96,-1.96,2.26,319.0264,318.8974,318.8974,63,5.56581039,3e-07
113.00365,37.99653,-15858.44,19827.57,786,27367.96,-1.97,2.26,318.8974,318.8975,318.8975,63,5.56581069,2.9e-07
113.00363,37.99656,-15860.41,19829.83,789,27370.96,-1.97,2.26,318.8975,318.8975,318.8975,63,5.56581098,2.2e-07
113.00361,37.99658,-15862.39,19832.09,792,27373.96,-1.97,2.26,318.8975,318.8975,318.8975,63,5.5658112,2.2e-07
113.00359,37.9966,-15864.36,19834.35,795,27376.96,-1.97,2.26,318.8975,318.8975,318.8975,63,5.56581142,3.6e-07
113.00357,37.99662,-15866.33,19836.61,798,27379.96,-1.97,2.26,318.8975,318.8975,318.8975,63,5.56581178,3.7e-07
113.00355,37.99664,-15868.3,19838.87,801,27382.96,-1.97,2.26,318.884,318.8975,318.8975,63,5.56581215,5.9e-07
113.00352,37.99666,-15870.28,19841.13,804,27385.96,-1.96,2.26,319.0265,318.8976,318.8976,63,5.56581274,5.1e-07
113.0035,37.99668,-15872.24,19843.4,807,27388.96,-1.97,2.26,318.8976,318.8976,318.8976,63,5.56581325,5.1e-07
113.00348,37.9967,-15874.21,19845.66,810,27391.96,-1.97,2.26,318.9112,318.8977,318.8976,63,5.56581376,2.9e-07
113.00346,37.99672,-15876.19,19847.92,813,27394.96,-1.97,2.26,318.884,318.8977,318.8977,63,5.56581405,4.4e-07
113.00344,37.99674,-15878.16,19850.18,816,27397.96,-1.97,2.26,318.8977,318.8977,318.8977,63,5.56581449,2.9e-07
113.00341,37.99676,-15880.13,19852.44,819,27400.96,-1.97,2.26,318.8977,318.8977,318.8977,63,5.56581478,3.7e-07
